,TotalEnergy,ConnectedTime,ChargeTime,MaxPower,Duration_newh,Started_datum,DagLabelKort,WeekNr,MaandLabelKort,Is_WerkDag,Is_Weekend
1413,6840,0.66,0.66,10400,0.6647222222222222,2018-02-17,za,7,feb,0,1
1414,7305,3.0878,2.2553,3508,3.0877777777777777,2018-02-17,za,7,feb,0,1
1415,1527,0.4714,0.4714,3305,0.4713888888888889,2018-02-17,za,7,feb,0,1
1416,8330,6.9,3.5,3349,6.896111111111111,2018-02-17,za,7,feb,0,1
1417,1900,14.2336,1.0442,3240,14.233611111111111,2018-02-17,za,7,feb,0,1
1418,8809,11.8639,4.5292,3298,11.863888888888887,2018-02-17,za,7,feb,0,1
1419,9140,14.89,3.6414,3240,14.89,2018-02-17,za,7,feb,0,1
1420,2830,9.1008,1.4967,2325,9.100833333333334,2018-02-17,za,7,feb,0,1
1421,8997,8.4322,3.5194,3210,8.432222222222222,2018-02-17,za,7,feb,0,1
1422,9519,8.6386,3.2356,3121,8.63861111111111,2018-02-18,zo,7,feb,0,1
1423,12119,8.5464,3.7342,3360,8.546388888888888,2018-02-18,zo,7,feb,0,1
1424,17016,13.7175,5.0003,3696,13.7175,2018-02-18,zo,7,feb,0,1
1425,7591,7.9719,2.2336,3564,7.9719444444444445,2018-02-18,zo,7,feb,0,1
1426,1160,1.37,0.61,2160,1.372777777777778,2018-02-18,zo,7,feb,0,1
1427,10204,11.34,4.7503,3164,11.34,2018-02-18,zo,7,feb,0,1
1428,37350,4.1889,3.085,13320,4.188888888888889,2018-02-18,zo,7,feb,0,1
1429,1670,0.51,0.51,3459,0.5147222222222222,2018-02-18,zo,7,feb,0,1
1430,4660,1.6769,1.6769,3284,1.6769444444444443,2018-02-18,zo,7,feb,0,1
1431,19025,3.3664,2.7503,8896,3.366388888888889,2018-02-18,zo,7,feb,0,1
1432,7440,9.5244,2.3667,3560,9.524444444444445,2018-02-18,zo,7,feb,0,1
1433,8546,4.275,2.7503,3364,4.275,2018-02-18,zo,7,feb,0,1
1434,1430,0.1325,0.1325,11270,0.1325,2018-02-18,zo,7,feb,0,1
1435,1810,0.53,0.52,3498,0.525,2018-02-18,zo,7,feb,0,1
1436,9910,43.3503,3.1147,3560,43.35027777777778,2018-02-18,zo,7,feb,0,1
1437,13060,1.25,1.24,10800,1.245,2018-02-18,zo,7,feb,0,1
1438,11291,39.9717,4.8475,3280,39.97166666666666,2018-02-18,zo,7,feb,0,1
1439,7170,2.1544,2.1544,3600,2.1544444444444446,2018-02-18,zo,7,feb,0,1
1440,9990,16.2053,4.5308,3320,16.205277777777777,2018-02-18,zo,7,feb,0,1
1441,1040,1.24,0.64,2200,1.2361111111111112,2018-02-18,zo,7,feb,0,1
1442,7400,2.5261,2.2503,3544,2.526111111111111,2018-02-18,zo,7,feb,0,1
1443,1840,20.48,1.0478,3160,20.48,2018-02-18,zo,7,feb,0,1
1444,1310,0.3886,0.3886,3425,0.3886111111111111,2018-02-18,zo,7,feb,0,1
1445,684,0.2025,0.2025,3378,0.2025,2018-02-18,zo,7,feb,0,1
1446,8820,4.3169,3.7458,3123,4.316944444444444,2018-02-18,zo,7,feb,0,1
1447,9961,14.8425,4.5156,3197,14.8425,2018-02-18,zo,7,feb,0,1
1448,4210,1.2917,1.2917,3328,1.2916666666666667,2018-02-18,zo,7,feb,0,1
1449,8823,13.0908,3.87,3205,13.090833333333334,2018-02-18,zo,7,feb,0,1
1450,3711,1.1192,1.1192,3356,1.1191666666666666,2018-02-18,zo,7,feb,0,1
1451,15020,2.19,2.19,7000,2.1891666666666665,2018-02-18,zo,7,feb,0,1
1452,2070,0.3406,0.3406,7367,0.3405555555555555,2018-02-18,zo,7,feb,0,1
1453,7340,2.0914,2.0914,3560,2.091388888888889,2018-02-18,zo,7,feb,0,1
1454,3721,1.0717,1.0717,3493,1.0716666666666668,2018-02-18,zo,7,feb,0,1
1455,3040,10.9828,1.7464,2325,10.98277777777778,2018-02-18,zo,7,feb,0,1
1456,12627,13.0347,3.9833,3360,13.03472222222222,2018-02-18,zo,7,feb,0,1
1457,9956,7.3542,3.6042,3364,7.354166666666667,2018-02-18,zo,7,feb,0,1
1458,7848,17.9983,2.4839,3504,17.998333333333335,2018-02-19,ma,8,feb,1,0
1459,11632,8.7117,3.7503,3395,8.711666666666666,2018-02-19,ma,8,feb,1,0
1460,6800,3.72,2.28,3490,3.719444444444445,2018-02-19,ma,8,feb,1,0
1461,6944,3.365,3.2503,3164,3.365,2018-02-19,ma,8,feb,1,0
1462,11477,7.9119,4.4119,3396,7.911944444444444,2018-02-19,ma,8,feb,1,0
1463,7887,10.8364,2.2333,3564,10.836388888888887,2018-02-19,ma,8,feb,1,0
1464,12536,6.0542,3.9836,3360,6.054166666666666,2018-02-19,ma,8,feb,1,0
1465,1600,0.4842,0.4842,3350,0.4841666666666667,2018-02-19,ma,8,feb,1,0
1466,1618,14.5536,1.0003,3102,14.553611111111111,2018-02-19,ma,8,feb,1,0
1467,2470,0.7356,0.7356,3358,0.7355555555555555,2018-02-19,ma,8,feb,1,0
1468,2810,0.83,0.83,3434,0.83,2018-02-19,ma,8,feb,1,0
1469,9410,19.0406,4.1614,3280,19.04055555555556,2018-02-19,ma,8,feb,1,0
1470,8410,3.0078,3.0078,3276,3.0077777777777777,2018-02-19,ma,8,feb,1,0
1471,2980,14.5192,1.4969,2325,14.519166666666669,2018-02-19,ma,8,feb,1,0
1472,6960,6.1925,2.9317,3280,6.1925,2018-02-19,ma,8,feb,1,0
1473,3960,1.7436,1.4028,3560,1.743611111111111,2018-02-19,ma,8,feb,1,0
1474,10690,3.41,1.73,7120,3.4097222222222223,2018-02-19,ma,8,feb,1,0
1475,8220,0.8,0.8,10400,0.8011111111111111,2018-02-19,ma,8,feb,1,0
1476,5930,1.8403,1.8403,3280,1.8402777777777777,2018-02-19,ma,8,feb,1,0
1477,3996,2.3944,1.2339,3552,2.3944444444444444,2018-02-19,ma,8,feb,1,0
1478,2850,0.9825,0.9658,3156,0.9825,2018-02-20,di,8,feb,1,0
1479,690,0.9711,0.4989,2004,0.9711111111111111,2018-02-20,di,8,feb,1,0
1480,10470,3.17,3.17,3600,3.1666666666666665,2018-02-20,di,8,feb,1,0
1481,11522,8.3608,3.5003,3391,8.360833333333334,2018-02-20,di,8,feb,1,0
1482,7806,3.6214,3.4858,3218,3.6213888888888888,2018-02-20,di,8,feb,1,0
1483,5709,13.3875,2.7503,3152,13.3875,2018-02-20,di,8,feb,1,0
1484,8350,10.7833,3.3153,3160,10.783333333333331,2018-02-20,di,8,feb,1,0
1485,5410,2.9322,2.2111,3126,2.9322222222222223,2018-02-20,di,8,feb,1,0
1486,4753,1.4064,1.3897,3450,1.406388888888889,2018-02-20,di,8,feb,1,0
1487,1652,0.5419,0.5419,3138,0.5419444444444445,2018-02-20,di,8,feb,1,0
1488,6380,9.9747,1.8736,3560,9.974722222222224,2018-02-20,di,8,feb,1,0
1489,7770,6.7494,2.4019,3520,6.749444444444444,2018-02-20,di,8,feb,1,0
1490,6378,2.2953,2.2953,3280,2.2952777777777778,2018-02-20,di,8,feb,1,0
1491,6642,2.0886,2.0719,3420,2.088611111111111,2018-02-20,di,8,feb,1,0
1492,8250,2.7272,2.7272,3580,2.727222222222222,2018-02-20,di,8,feb,1,0
1493,3810,1.6481,1.2492,3284,1.6480555555555556,2018-02-20,di,8,feb,1,0
1494,3382,1.0161,1.0161,3349,1.0161111111111112,2018-02-20,di,8,feb,1,0
1495,5055,1.8869,1.8869,3122,1.8869444444444443,2018-02-20,di,8,feb,1,0
1496,2660,0.8225,0.8128,3280,0.8225,2018-02-20,di,8,feb,1,0
1497,2970,3.3397,1.4967,2325,3.339722222222222,2018-02-20,di,8,feb,1,0
1498,10170,15.6378,4.6753,3280,15.637777777777778,2018-02-20,di,8,feb,1,0
1499,3716,20.7561,1.3644,3300,20.75611111111111,2018-02-20,di,8,feb,1,0
1500,9558,15.4397,3.6817,3193,15.439722222222224,2018-02-20,di,8,feb,1,0
1501,14454,13.2206,6.7503,3328,13.220555555555556,2018-02-20,di,8,feb,1,0
1502,5630,14.0917,1.8436,3640,14.091666666666669,2018-02-20,di,8,feb,1,0
1503,7380,0.8,0.8,10380,0.7983333333333333,2018-02-20,di,8,feb,1,0
1504,11169,13.5947,5.0364,3280,13.594722222222222,2018-02-20,di,8,feb,1,0
1505,21020,16.995,6.7011,3480,16.995,2018-02-20,di,8,feb,1,0
1506,5709,2.4017,2.0119,3636,2.401666666666667,2018-02-20,di,8,feb,1,0
1507,19961,21.6158,5.7503,3696,21.61583333333333,2018-02-20,di,8,feb,1,0
1508,749,3.2794,0.5003,2237,3.2794444444444446,2018-02-20,di,8,feb,1,0
1509,7670,2.4592,2.3542,3520,2.4591666666666665,2018-02-20,di,8,feb,1,0
1510,7271,3.0867,2.2503,3480,3.0866666666666664,2018-02-21,wo,8,feb,1,0
1511,5653,85.6758,3.0003,3148,85.67583333333333,2018-02-21,wo,8,feb,1,0
1512,10591,3.5547,3.4833,3360,3.5547222222222223,2018-02-21,wo,8,feb,1,0
1513,7350,2.5453,2.2289,3560,2.5452777777777778,2018-02-21,wo,8,feb,1,0
1514,7450,2.7875,2.25,3520,2.7875,2018-02-21,wo,8,feb,1,0
1515,7660,2.68,2.68,3600,2.68,2018-02-21,wo,8,feb,1,0
1516,110,4.17,0.32,281,4.171666666666667,2018-02-21,wo,8,feb,1,0
1517,4892,1.6239,1.5003,3524,1.623888888888889,2018-02-21,wo,8,feb,1,0
1518,3116,4.1375,0.9833,3456,4.1375,2018-02-21,wo,8,feb,1,0
1519,7180,3.3317,3.0761,3320,3.3316666666666666,2018-02-21,wo,8,feb,1,0
1520,9430,2.8469,2.8469,3360,2.8469444444444445,2018-02-21,wo,8,feb,1,0
1521,16850,5.1028,5.0564,3640,5.102777777777778,2018-02-21,wo,8,feb,1,0
1522,6636,0.7503,0.7503,8902,0.7502777777777778,2018-02-21,wo,8,feb,1,0
1523,3471,0.99,0.99,3560,0.9922222222222222,2018-02-21,wo,8,feb,1,0
1524,11510,3.23,1.85,8800,3.2316666666666665,2018-02-21,wo,8,feb,1,0
1525,5360,2.7028,2.5003,3319,2.702777777777778,2018-02-21,wo,8,feb,1,0
1526,8210,6.9303,3.2414,3371,6.9302777777777775,2018-02-21,wo,8,feb,1,0
1527,5240,1.5653,1.5653,3400,1.5652777777777778,2018-02-21,wo,8,feb,1,0
1528,11500,167.33,3.56,3360,167.32583333333332,2018-02-21,wo,8,feb,1,0
1529,7226,16.5722,3.7603,3226,16.572222222222223,2018-02-21,wo,8,feb,1,0
1530,10910,39.4822,3.7828,3520,39.48222222222222,2018-02-21,wo,8,feb,1,0
1531,2020,2.9,1.25,2280,2.9027777777777777,2018-02-21,wo,8,feb,1,0
1532,8480,4.0681,3.2503,3232,4.068055555555556,2018-02-21,wo,8,feb,1,0
1533,7940,4.0014,3.1239,3247,4.001388888888889,2018-02-21,wo,8,feb,1,0
1534,10650,14.0789,4.605,3280,14.078888888888889,2018-02-21,wo,8,feb,1,0
1535,9332,12.9064,12.9064,723,12.90638888888889,2018-02-21,wo,8,feb,1,0
1536,9400,14.0672,4.2036,3320,14.067222222222222,2018-02-21,wo,8,feb,1,0
1537,10907,10.2686,6.2503,3348,10.268611111111111,2018-02-21,wo,8,feb,1,0
1538,11809,9.9842,3.9842,3372,9.984166666666669,2018-02-22,do,8,feb,1,0
1539,12726,5.8681,3.9833,3360,5.868055555555555,2018-02-22,do,8,feb,1,0
1540,10885,6.3933,4.0003,3371,6.3933333333333335,2018-02-22,do,8,feb,1,0
1541,9460,3.675,3.2439,3127,3.675,2018-02-22,do,8,feb,1,0
1542,13755,1.6011,1.6011,8880,1.6011111111111112,2018-02-22,do,8,feb,1,0
1543,909,0.2644,0.2644,3495,0.2644444444444444,2018-02-22,do,8,feb,1,0
1544,8550,1.01,1.01,8840,1.0061111111111112,2018-02-22,do,8,feb,1,0
1545,1270,0.6619,0.6619,3373,0.6619444444444444,2018-02-22,do,8,feb,1,0
1546,7940,3.12,2.95,2914,3.115,2018-02-22,do,8,feb,1,0
1547,7420,4.7317,2.2339,3552,4.7316666666666665,2018-02-22,do,8,feb,1,0
1548,12547,6.8658,3.9836,3360,6.865833333333334,2018-02-22,do,8,feb,1,0
1549,8544,2.9561,2.7503,3308,2.956111111111111,2018-02-22,do,8,feb,1,0
1550,1309,0.7058,0.7058,3164,0.7058333333333333,2018-02-22,do,8,feb,1,0
1551,8752,2.9853,2.9853,3300,2.9852777777777777,2018-02-22,do,8,feb,1,0
1552,4610,1.7064,1.7064,3280,1.706388888888889,2018-02-22,do,8,feb,1,0
1553,6223,1.8625,1.8625,3356,1.8625,2018-02-22,do,8,feb,1,0
1554,6863,4.5567,2.2336,3540,4.556666666666667,2018-02-22,do,8,feb,1,0
1555,1199,1.22,1.0,2760,1.216388888888889,2018-02-22,do,8,feb,1,0
1556,5833,1.8158,1.8158,3238,1.8158333333333332,2018-02-22,do,8,feb,1,0
1557,9363,1.0603,1.0603,8900,1.060277777777778,2018-02-22,do,8,feb,1,0
1558,10312,15.6744,4.7628,3237,15.674444444444443,2018-02-22,do,8,feb,1,0
1559,4730,2.655,1.6614,3520,2.655,2018-02-22,do,8,feb,1,0
1560,9640,3.4489,3.4489,3360,3.448888888888889,2018-02-22,do,8,feb,1,0
1561,8133,17.8783,3.1283,3336,17.878333333333334,2018-02-22,do,8,feb,1,0
1562,10871,12.9806,4.7306,3240,12.980555555555556,2018-02-22,do,8,feb,1,0
1563,7330,3.9842,3.0,3280,3.984166666666667,2018-02-22,do,8,feb,1,0
1564,9770,14.7844,4.3914,3280,14.784444444444444,2018-02-22,do,8,feb,1,0
1565,9171,12.7994,4.0222,3226,12.799444444444443,2018-02-22,do,8,feb,1,0
1566,6350,12.24,1.8853,3560,12.24,2018-02-23,vr,8,feb,1,0
1567,10079,9.9278,2.9311,3760,9.927777777777775,2018-02-23,vr,8,feb,1,0
1568,8218,10.3764,2.4836,3540,10.376388888888888,2018-02-23,vr,8,feb,1,0
1569,7636,3.9725,2.2336,3570,3.9725,2018-02-23,vr,8,feb,1,0
1570,18217,7.0233,2.7503,8900,7.023333333333333,2018-02-23,vr,8,feb,1,0
1571,1060,2.3867,1.7503,683,2.3866666666666667,2018-02-23,vr,8,feb,1,0
1572,1914,0.6292,0.6292,3080,0.6291666666666667,2018-02-23,vr,8,feb,1,0
1573,560,0.1781,0.1781,3229,0.1780555555555555,2018-02-23,vr,8,feb,1,0
1574,7340,2.6117,2.2475,3560,2.611666666666667,2018-02-23,vr,8,feb,1,0
1575,7839,1.9972,1.9972,4440,1.9972222222222225,2018-02-23,vr,8,feb,1,0
1576,7480,4.9072,2.4058,3520,4.907222222222222,2018-02-23,vr,8,feb,1,0
1577,1721,1.0422,0.7503,3333,1.0422222222222222,2018-02-23,vr,8,feb,1,0
1578,730,0.2203,0.2203,3314,0.2202777777777777,2018-02-23,vr,8,feb,1,0
1579,10277,3.0694,3.0694,3367,3.0694444444444446,2018-02-23,vr,8,feb,1,0
1580,11235,3.8611,3.5003,3364,3.861111111111111,2018-02-23,vr,8,feb,1,0
1581,2060,0.95,0.95,3240,0.9480555555555557,2018-02-23,vr,8,feb,1,0
1582,9838,3.9758,2.9836,3372,3.9758333333333336,2018-02-23,vr,8,feb,1,0
1583,9179,3.1539,3.1539,3416,3.153888888888889,2018-02-23,vr,8,feb,1,0
1584,11830,4.175,3.7522,3400,4.175,2018-02-23,vr,8,feb,1,0
1585,900,0.4175,0.4175,3378,0.4175,2018-02-23,vr,8,feb,1,0
1586,7230,2.5975,2.5975,3240,2.5975,2018-02-23,vr,8,feb,1,0
1587,19014,4.8208,2.0003,10804,4.820833333333334,2018-02-23,vr,8,feb,1,0
1588,8600,71.9983,4.0231,3200,71.99833333333333,2018-02-23,vr,8,feb,1,0
1589,2680,1.6981,0.9994,3400,1.6980555555555557,2018-02-23,vr,8,feb,1,0
1590,6010,0.59,0.59,10360,0.5883333333333334,2018-02-23,vr,8,feb,1,0
1591,44130,6.9622,4.6064,11320,6.962222222222223,2018-02-23,vr,8,feb,1,0
1592,6070,11.6914,1.9122,3560,11.69138888888889,2018-02-24,za,8,feb,0,1
1593,114,0.0719,0.0719,1585,0.0719444444444444,2018-02-24,za,8,feb,0,1
1594,1839,0.4422,0.4422,5254,0.4422222222222222,2018-02-24,za,8,feb,0,1
1595,9481,9.5822,3.7511,3300,9.582222222222224,2018-02-24,za,8,feb,0,1
1596,8664,9.7719,2.7336,3532,9.771944444444443,2018-02-24,za,8,feb,0,1
1597,12037,8.1803,5.3006,3389,8.180277777777778,2018-02-24,za,8,feb,0,1
1598,7022,2.3122,2.3122,3309,2.312222222222222,2018-02-24,za,8,feb,0,1
1599,7648,6.6011,2.2339,3564,6.601111111111111,2018-02-24,za,8,feb,0,1
1600,2419,0.715,0.7106,3480,0.715,2018-02-24,za,8,feb,0,1
1601,15630,3.1592,1.4497,10960,3.1591666666666667,2018-02-24,za,8,feb,0,1
1602,971,0.3194,0.3194,3064,0.3194444444444444,2018-02-24,za,8,feb,0,1
1603,22270,3.61,3.22,7160,3.6075,2018-02-24,za,8,feb,0,1
1604,12907,6.4878,3.0003,6752,6.487777777777778,2018-02-24,za,8,feb,0,1
1605,1370,0.3928,0.3917,3520,0.3927777777777778,2018-02-24,za,8,feb,0,1
1606,6540,2.4308,2.0764,3680,2.430833333333333,2018-02-24,za,8,feb,0,1
1607,9620,3.3556,3.2753,3176,3.355555555555556,2018-02-24,za,8,feb,0,1
1608,7490,2.17,2.17,3520,2.165,2018-02-24,za,8,feb,0,1
1609,10105,4.6231,3.2503,3384,4.623055555555555,2018-02-24,za,8,feb,0,1
1610,7170,2.9244,2.2453,3686,2.9244444444444446,2018-02-24,za,8,feb,0,1
1611,1350,0.4231,0.4231,3243,0.4230555555555556,2018-02-24,za,8,feb,0,1
1612,4480,1.2786,1.2786,3560,1.2786111111111111,2018-02-24,za,8,feb,0,1
1613,4453,1.2714,1.2714,3553,1.271388888888889,2018-02-24,za,8,feb,0,1
1614,6010,1.7767,1.7767,3404,1.7766666666666666,2018-02-24,za,8,feb,0,1
1615,1373,0.4128,0.4128,3358,0.4127777777777778,2018-02-24,za,8,feb,0,1
1616,6523,12.9081,3.76,3190,12.908055555555556,2018-02-24,za,8,feb,0,1
1617,51020,19.8911,4.9689,11240,19.891111111111112,2018-02-24,za,8,feb,0,1
1618,31070,2.8386,2.8386,11132,2.838611111111111,2018-02-24,za,8,feb,0,1
1619,9410,9.6331,3.7753,3256,9.633055555555556,2018-02-24,za,8,feb,0,1
1620,8706,3.1914,2.7333,3540,3.191388888888889,2018-02-25,zo,8,feb,0,1
1621,3740,1.1422,1.1422,3320,1.1422222222222222,2018-02-25,zo,8,feb,0,1
1622,10182,10.7272,3.2672,3368,10.727222222222222,2018-02-25,zo,8,feb,0,1
1623,430,0.1328,0.1328,3238,0.1327777777777777,2018-02-25,zo,8,feb,0,1
1624,8782,3.6928,3.5003,3143,3.6927777777777777,2018-02-25,zo,8,feb,0,1
1625,7604,7.4644,2.2336,3570,7.464444444444444,2018-02-25,zo,8,feb,0,1
1626,1849,1.41,0.96,2120,1.4119444444444444,2018-02-25,zo,8,feb,0,1
1627,10010,4.8253,3.4792,3152,4.825277777777778,2018-02-25,zo,8,feb,0,1
1628,10600,45.0181,5.2344,3280,45.01805555555556,2018-02-25,zo,8,feb,0,1
1629,7130,3.9019,2.25,3560,3.9019444444444447,2018-02-25,zo,8,feb,0,1
1630,4710,2.39,2.39,3328,2.39,2018-02-25,zo,8,feb,0,1
1631,9500,20.9906,3.7394,3240,20.99055555555556,2018-02-25,zo,8,feb,0,1
1632,7368,2.1094,2.0928,3540,2.109444444444444,2018-02-25,zo,8,feb,0,1
1633,9170,5.2175,4.0,3320,5.2175,2018-02-25,zo,8,feb,0,1
1634,1111,1.12,0.6,2160,1.12,2018-02-25,zo,8,feb,0,1
1635,2934,0.88,0.88,3353,0.88,2018-02-25,zo,8,feb,0,1
1636,5416,3.9444,3.2503,3152,3.9444444444444446,2018-02-25,zo,8,feb,0,1
1637,6320,2.6358,2.6358,3320,2.6358333333333333,2018-02-25,zo,8,feb,0,1
1638,2038,3.4656,0.7503,2983,3.4655555555555555,2018-02-25,zo,8,feb,0,1
1639,7090,3.9042,3.9042,1816,3.904166666666667,2018-02-25,zo,8,feb,0,1
1640,5742,11.8119,11.8119,3183,11.811944444444444,2018-02-25,zo,8,feb,0,1
1641,12390,9.14,3.92,3480,9.145,2018-02-26,ma,9,feb,1,0
1642,20087,3.695,2.7503,8896,3.695,2018-02-26,ma,9,feb,1,0
1643,7541,2.8983,2.3419,3520,2.898333333333333,2018-02-26,ma,9,feb,1,0
1644,10420,8.3711,3.2686,3353,8.37111111111111,2018-02-26,ma,9,feb,1,0
1645,2108,5.7689,1.0,3496,5.768888888888889,2018-02-26,ma,9,feb,1,0
1646,9464,14.8025,4.0108,3317,14.8025,2018-02-26,ma,9,feb,1,0
1647,7329,6.5431,2.2333,3570,6.543055555555555,2018-02-26,ma,9,feb,1,0
1648,10775,3.6697,3.2503,3704,3.669722222222222,2018-02-26,ma,9,feb,1,0
1649,6640,2.89,2.21,3552,2.891388888888889,2018-02-26,ma,9,feb,1,0
1650,1400,0.4267,0.4267,3312,0.4266666666666667,2018-02-26,ma,9,feb,1,0
1651,7129,15.9683,3.2586,3269,15.968333333333334,2018-02-26,ma,9,feb,1,0
1652,80,0.0342,0.0342,2341,0.0341666666666666,2018-02-26,ma,9,feb,1,0
1653,8683,2.8444,2.7675,3461,2.844444444444445,2018-02-26,ma,9,feb,1,0
1654,6900,2.5889,2.0153,3758,2.588888888888889,2018-02-26,ma,9,feb,1,0
1655,6700,0.65,0.65,10440,0.6488888888888888,2018-02-26,ma,9,feb,1,0
1656,400,0.13,0.13,3090,0.1294444444444444,2018-02-26,ma,9,feb,1,0
1657,9730,12.2569,4.4703,3280,12.256944444444445,2018-02-26,ma,9,feb,1,0
1658,41995,3.8783,3.8617,11156,3.878333333333333,2018-02-26,ma,9,feb,1,0
1659,15886,12.4189,8.2503,2144,12.418888888888889,2018-02-26,ma,9,feb,1,0
1660,9031,10.5783,3.7667,3229,10.578333333333331,2018-02-26,ma,9,feb,1,0
1661,13290,9.62,4.45,3480,9.619166666666668,2018-02-27,di,9,feb,1,0
1662,11550,9.2686,3.5003,3396,9.268611111111111,2018-02-27,di,9,feb,1,0
1663,10539,8.8139,3.2658,3357,8.813888888888888,2018-02-27,di,9,feb,1,0
1664,5410,4.3989,1.7503,3468,4.398888888888889,2018-02-27,di,9,feb,1,0
1665,9549,5.2164,3.2981,3131,5.216388888888889,2018-02-27,di,9,feb,1,0
1666,7139,2.1103,2.0936,3412,2.1102777777777777,2018-02-27,di,9,feb,1,0
1667,6740,2.2244,2.2244,3412,2.2244444444444444,2018-02-27,di,9,feb,1,0
1668,4396,3.5497,2.2503,3348,3.549722222222222,2018-02-27,di,9,feb,1,0
1669,7780,6.0794,2.25,3560,6.079444444444444,2018-02-27,di,9,feb,1,0
1670,1020,1.6817,0.5,3560,1.6816666666666666,2018-02-27,di,9,feb,1,0
1671,9027,6.4094,3.7336,3240,6.4094444444444445,2018-02-27,di,9,feb,1,0
1672,1822,0.6067,0.6067,3092,0.6066666666666667,2018-02-27,di,9,feb,1,0
1673,8820,5.4719,3.8886,3327,5.4719444444444445,2018-02-27,di,9,feb,1,0
1674,4590,1.4767,1.4767,3120,1.4766666666666666,2018-02-27,di,9,feb,1,0
1675,16769,6.1356,4.5,4400,6.135555555555555,2018-02-27,di,9,feb,1,0
1676,9680,3.8014,3.8014,3360,3.801388888888889,2018-02-27,di,9,feb,1,0
1677,2492,0.8136,0.7969,3120,0.8136111111111111,2018-02-27,di,9,feb,1,0
1678,7580,2.5689,2.5689,3280,2.568888888888889,2018-02-27,di,9,feb,1,0
1679,7109,2.2767,2.2767,3600,2.276666666666667,2018-02-27,di,9,feb,1,0
1680,9840,4.3553,4.0111,3317,4.355277777777777,2018-02-27,di,9,feb,1,0
1681,6091,1.8281,1.8281,3342,1.8280555555555555,2018-02-27,di,9,feb,1,0
1682,901,0.2928,0.2761,3210,0.2927777777777778,2018-02-27,di,9,feb,1,0
1683,5580,1.9428,1.9428,3361,1.9427777777777775,2018-02-27,di,9,feb,1,0
1684,1094,0.13,0.1133,9150,0.13,2018-02-27,di,9,feb,1,0
1685,1568,0.5178,0.5178,3070,0.5177777777777778,2018-02-27,di,9,feb,1,0
1686,8030,2.7325,2.4825,3520,2.7325,2018-02-27,di,9,feb,1,0
1687,5490,1.8972,1.8972,3328,1.897222222222222,2018-02-27,di,9,feb,1,0
1688,7120,0.7,0.7,10346,0.6986111111111111,2018-02-27,di,9,feb,1,0
1689,10225,19.4653,4.5053,3229,19.46527777777778,2018-02-27,di,9,feb,1,0
1690,3908,2.5564,1.7503,3304,2.556388888888889,2018-02-27,di,9,feb,1,0
1691,9068,12.1528,3.7919,3267,12.15277777777778,2018-02-27,di,9,feb,1,0
1692,9063,7.3156,3.4844,3252,7.315555555555555,2018-02-28,wo,9,feb,1,0
1693,18019,3.5708,2.7503,8884,3.5708333333333333,2018-02-28,wo,9,feb,1,0
1694,15027,12.0686,6.0003,3160,12.06861111111111,2018-02-28,wo,9,feb,1,0
1695,28780,5.66,3.58,10440,5.655,2018-02-28,wo,9,feb,1,0
1696,11910,7.35,3.7361,3375,7.35,2018-02-28,wo,9,feb,1,0
1697,7430,8.4833,2.35,3520,8.483333333333333,2018-02-28,wo,9,feb,1,0
1698,420,0.1561,0.1561,2991,0.1561111111111111,2018-02-28,wo,9,feb,1,0
1699,3649,1.0994,1.0994,3560,1.0994444444444444,2018-02-28,wo,9,feb,1,0
1700,5560,2.1839,1.7467,3648,2.1838888888888888,2018-02-28,wo,9,feb,1,0
1701,17651,4.1667,4.1664,4480,4.166666666666667,2018-02-28,wo,9,feb,1,0
1702,7098,3.0111,3.0111,3214,3.011111111111111,2018-02-28,wo,9,feb,1,0
1703,11015,1.7533,1.2336,10530,1.7533333333333334,2018-02-28,wo,9,feb,1,0
1704,1370,0.4,0.4,3480,0.4027777777777778,2018-02-28,wo,9,feb,1,0
1705,950,0.28,0.28,3377,0.2813888888888889,2018-02-28,wo,9,feb,1,0
1706,11114,3.0767,3.0767,3652,3.0766666666666667,2018-02-28,wo,9,feb,1,0
1707,7460,5.3681,2.2033,3560,5.368055555555555,2018-02-28,wo,9,feb,1,0
1708,20097,2.9033,1.9836,10936,2.9033333333333333,2018-02-28,wo,9,feb,1,0
1709,2000,0.8881,0.8881,3200,0.8880555555555556,2018-02-28,wo,9,feb,1,0
1710,10120,17.71,3.1714,3520,17.71,2018-02-28,wo,9,feb,1,0
1711,1635,1.7056,0.5,3465,1.7055555555555555,2018-02-28,wo,9,feb,1,0
1712,4100,1.2544,1.2544,3283,1.2544444444444445,2018-02-28,wo,9,feb,1,0
1713,11330,11.8017,5.0517,3240,11.801666666666666,2018-02-28,wo,9,feb,1,0
1714,10450,13.5656,4.5197,3357,13.565555555555555,2018-02-28,wo,9,feb,1,0
1715,8350,11.8069,4.0,3320,11.806944444444444,2018-02-28,wo,9,feb,1,0
1716,10031,11.0019,4.0214,3234,,2018-02-28,wo,9,feb,1,0
1717,11907,9.1478,3.7336,3360,9.147777777777778,2018-03-01,do,9,mrt,1,0
1718,8195,4.5731,2.5003,3528,4.573055555555555,2018-03-01,do,9,mrt,1,0
1719,15540,9.02,5.0,3480,9.017777777777775,2018-03-01,do,9,mrt,1,0
1720,11276,3.3789,3.3789,3359,3.378888888888889,2018-03-01,do,9,mrt,1,0
1721,35080,8.56,4.31,10440,8.564722222222223,2018-03-01,do,9,mrt,1,0
